info	GenerationTime	ExecutionTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_path_5_exc_3_timeOut_10_w_0.4	33.2199999997	204.14	24	25	479	515	79	231	728	143	372	0.838251986379	0.805661073017	True
exc_path_8_exc_3_timeOut_10_w_0.4	33.0700000003	203.53	24	24	499	602	79	231	728	130	472	0.832860385925	0.865677893477	True
exc_path_11_exc_3_timeOut_10_w_0.4	33.7599999998	204.76	24	25	499	613	79	231	728	148	465	0.824347332577	0.951340304418	True
exc_path_13_exc_3_timeOut_10_w_0.4	33.7000000002	204.409999999	24	25	499	586	79	231	728	130	456	0.828178206583	0.963925785024	True
exc_path_1_exc_3_timeOut_10_w_0.4	34.71	205.73	24	23	479	520	79	231	728	140	380	0.851163450624	0.819463014676	True
exc_path_0_exc_3_timeOut_10_w_0.4	34.8499999996	205.8	24	23	479	520	79	231	728	140	380	0.851163450624	0.819463014676	True
exc_path_2_exc_3_timeOut_10_w_0.4	35.6799999997	206.53	24	24	479	467	79	231	728	125	342	0.852014755959	0.70183868591	True
exc_path_4_exc_3_timeOut_10_w_0.4	35.0200000005	205.95	24	25	479	515	79	231	728	143	372	0.838251986379	0.805661073017	True
exc_path_6_exc_3_timeOut_10_w_0.4	35.6900000004	206.619999999	24	25	499	596	79	231	728	145	451	0.826759364359	0.89883159132	True
exc_path_15_exc_3_timeOut_10_w_0.4	34.1299999999	205.579999999	24	23	499	505	79	231	728	129	376	0.853291713961	0.985032667844	True
exc_path_9_exc_3_timeOut_10_w_0.4	35.3600000003	206.470000001	24	24	499	602	79	231	728	130	472	0.832860385925	0.865677893477	True
exc_path_3_exc_3_timeOut_10_w_0.4	35.6900000004	206.68	24	24	479	467	79	231	728	125	342	0.852014755959	0.70183868591	True
exc_path_7_exc_3_timeOut_10_w_0.4	40.6499999994	211.96	27	26	628	651	79	231	728	152	499	0.811719636776	0.921792081627	True
exc_path_16_exc_4_timeOut_10_w_0.4	33.0499999998	203.909999999	25	25	616	631	79	231	729	134	497	0.821818697688	0.970508750509	True
exc_path_10_exc_4_timeOut_10_w_0.4	33.0700000012	203.91	25	26	613	683	79	231	729	159	524	0.807206695985	0.957053321126	True
exc_path_14_exc_4_timeOut_10_w_0.4	32.3399999999	202.92	23	23	505	511	79	231	729	130	381	0.852461342034	0.99374030117	True
exc_path_12_exc_4_timeOut_10_w_0.4	34.2800000003	205.279999999	25	24	586	615	79	231	729	132	483	0.83103986381	0.95168989899	True
exc_path_5_exc_4_timeOut_10_w_0.4	35.0699999994	205.739999999	25	22	515	470	79	231	729	150	320	0.864661654135	0.765012129508	True
exc_path_8_exc_4_timeOut_10_w_0.4	33.3800000008	204.180000001	24	23	602	645	79	231	729	139	506	0.833451553412	0.863852227246	True
exc_path_11_exc_4_timeOut_10_w_0.4	34.9200000009	206.08	25	24	613	618	79	231	729	147	471	0.830614271528	0.963101347083	True
exc_path_13_exc_4_timeOut_10_w_0.4	34.8499999996	205.72	25	25	586	679	79	231	729	131	548	0.815009221166	0.918124436273	True
exc_path_1_exc_4_timeOut_10_w_0.4	32.1200000001	203.18	23	24	520	604	79	231	729	140	464	0.832600368847	0.89763104284	True
exc_path_0_exc_4_timeOut_10_w_0.4	33.1499999994	204.0	23	22	520	513	79	231	729	137	376	0.858561498085	0.980725274299	True
exc_path_2_exc_4_timeOut_10_w_0.4	37.0699999994	207.939999999	24	21	467	458	79	231	729	138	320	0.872464179316	0.745712033321	True
exc_path_15_exc_4_timeOut_10_w_0.4	33.2400000002	203.96	23	23	505	597	79	231	729	130	467	0.840261029933	0.910461084901	True
exc_path_4_exc_4_timeOut_10_w_0.4	36.3600000003	207.5	25	26	515	587	79	231	729	138	449	0.820825649028	0.733602531158	True
exc_path_6_exc_4_timeOut_10_w_0.4	36.2999999998	207.18	25	25	596	686	79	231	729	133	553	0.814016172507	0.907511930118	True
exc_path_9_exc_4_timeOut_10_w_0.4	36.0199999996	206.98	24	23	602	623	79	231	729	131	492	0.836572563484	0.827672214531	True
exc_path_3_exc_4_timeOut_10_w_0.4	35.8399999999	206.98	24	24	467	523	79	231	729	132	391	0.844091360477	0.760470389886	True
exc_path_7_exc_4_timeOut_10_w_0.4	39.0699999984	210.169999999	26	24	651	673	79	231	729	156	517	0.822811746347	0.909668409974	True
exc_path_16_exc_5_timeOut_10_w_0.4	33.0600000005	203.75	25	24	631	617	79	231	730	130	487	0.830780141844	0.956476312268	True
exc_path_10_exc_5_timeOut_10_w_0.4	34.5500000007	205.580000001	26	25	683	714	79	231	730	157	557	0.810070921986	0.978390067782	True
exc_path_14_exc_5_timeOut_10_w_0.4	31.870000001	202.86	23	23	511	580	79	231	730	129	451	0.842695035461	0.981304347826	True
exc_path_5_exc_5_timeOut_10_w_0.4	30.2300000004	200.81	22	22	470	566	79	231	730	142	424	0.851063829787	0.918990323402	True
exc_path_12_exc_5_timeOut_10_w_0.4	33.8300000001	204.95	24	24	615	586	79	231	730	135	451	0.835177304965	0.969986868312	True
exc_path_8_exc_5_timeOut_10_w_0.4	32.2200000007	204.080000001	23	23	645	658	79	231	730	140	518	0.831631205674	0.97755326141	True
exc_path_11_exc_5_timeOut_10_w_0.4	33.3400000008	204.58	24	25	618	717	79	231	730	148	569	0.809645390071	0.976929395657	True
exc_path_13_exc_5_timeOut_10_w_0.4	34.4200000009	205.470000001	25	24	679	657	79	231	730	131	526	0.825106382979	0.977049413275	True
exc_path_1_exc_5_timeOut_10_w_0.4	33.7000000002	204.890000001	24	23	604	631	79	231	730	137	494	0.835460992908	0.891337917333	True
exc_path_0_exc_5_timeOut_10_w_0.4	31.8500000006	202.710000001	22	23	513	620	79	231	730	139	481	0.837021276596	0.840246408181	True
exc_path_2_exc_5_timeOut_10_w_0.4	31.1699999999	201.850000001	21	22	458	562	79	231	730	135	427	0.851631205674	0.876175117512	True
exc_path_15_exc_5_timeOut_10_w_0.4	32.8199999994	203.709999999	23	23	597	606	79	231	730	129	477	0.839007092199	0.963352999476	True
exc_path_9_exc_5_timeOut_10_w_0.4	33.1699999999	204.13	23	24	623	730	79	231	730	130	600	0.81475177305	0.983976925228	True
exc_path_4_exc_5_timeOut_10_w_0.4	37.9199999999	208.94	26	23	587	676	79	231	730	138	538	0.829078014184	0.848993427906	True
exc_path_6_exc_5_timeOut_10_w_0.4	36.290000001	207.380000001	25	26	686	730	79	231	730	139	591	0.800567375887	0.950603934872	True
exc_path_3_exc_5_timeOut_10_w_0.4	35.2000000002	206.92	24	22	523	550	79	231	730	128	422	0.853333333333	0.92253590325	True
exc_path_7_exc_5_timeOut_10_w_0.4	36.7399999993	207.81	24	24	673	659	79	231	730	156	503	0.824822695035	0.922329547858	True
exc_path_33_exc_0_timeOut_10_w_0.4	95.5200000005	267.780000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_27_exc_0_timeOut_10_w_0.4	94.54	266.679999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_31_exc_0_timeOut_10_w_0.4	97.29	269.379999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_22_exc_0_timeOut_10_w_0.4	98.3300000001	270.93	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_29_exc_0_timeOut_10_w_0.4	98.75	270.85	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_25_exc_0_timeOut_10_w_0.4	98.75	270.91	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_28_exc_0_timeOut_10_w_0.4	100.02	272.48	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_30_exc_0_timeOut_10_w_0.4	100.77	272.95	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_18_exc_0_timeOut_10_w_0.4	100.960000001	273.180000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_17_exc_0_timeOut_10_w_0.4	103.060000001	275.090000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_19_exc_0_timeOut_10_w_0.4	104.52	276.859999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_32_exc_0_timeOut_10_w_0.4	103.37	275.9	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_26_exc_0_timeOut_10_w_0.4	103.920000001	276.29	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_21_exc_0_timeOut_10_w_0.4	104.04	276.14	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_23_exc_0_timeOut_10_w_0.4	103.769999999	275.939999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_20_exc_0_timeOut_10_w_0.4	106.5	279.380000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_24_exc_0_timeOut_10_w_0.4	109.55	281.94	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_33_exc_1_timeOut_10_w_0.4	74.9100000011	250.640000001	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_27_exc_1_timeOut_10_w_0.4	74.6999999993	248.73	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_31_exc_1_timeOut_10_w_0.4	77.21	248.060000001	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_29_exc_1_timeOut_10_w_0.4	77.8299999991	248.89	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_22_exc_1_timeOut_10_w_0.4	79.4800000004	251.02	58	33	1111	537	79	231	726	147	390	0.769230769231	0.576682918471	True
exc_path_25_exc_1_timeOut_10_w_0.4	77.9000000004	248.81	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_28_exc_1_timeOut_10_w_0.4	79.9199999999	251.02	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_30_exc_1_timeOut_10_w_0.4	79.7599999998	250.810000001	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_18_exc_1_timeOut_10_w_0.4	80.0600000005	251.04	58	36	1111	565	79	231	726	142	423	0.735878512631	0.588496102936	True
exc_path_17_exc_1_timeOut_10_w_0.4	81.2199999997	252.14	58	33	1111	537	79	231	726	147	390	0.769230769231	0.576682918471	True
exc_path_19_exc_1_timeOut_10_w_0.4	82.2199999997	253.34	58	33	1111	537	79	231	726	147	390	0.769230769231	0.576682918471	True
exc_path_32_exc_1_timeOut_10_w_0.4	82.4200000009	258.25	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_26_exc_1_timeOut_10_w_0.4	83.8499999996	254.3	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_21_exc_1_timeOut_10_w_0.4	82.7800000003	254.17	58	33	1111	537	79	231	726	147	390	0.769230769231	0.576682918471	True
exc_path_23_exc_1_timeOut_10_w_0.4	82.25	252.81	58	33	1111	537	79	231	726	147	390	0.769230769231	0.576682918471	True
exc_path_20_exc_1_timeOut_10_w_0.4	83.8799999999	255.71	58	36	1111	565	79	231	726	142	423	0.735878512631	0.588496102936	True
exc_path_24_exc_1_timeOut_10_w_0.4	85.3300000001	257.29	58	34	1111	566	79	231	726	139	427	0.755606017599	0.577697534052	True
exc_path_33_exc_2_timeOut_10_w_0.4	44.7200000007	215.800000001	34	25	566	486	79	231	727	138	348	0.842344259969	0.682609592886	True
exc_path_27_exc_2_timeOut_10_w_0.4	44.9900000002	216.01	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_31_exc_2_timeOut_10_w_0.4	46.5	217.700000001	34	25	566	486	79	231	727	138	348	0.842344259969	0.682609592886	True
exc_path_29_exc_2_timeOut_10_w_0.4	46.0799999991	217.25	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_22_exc_2_timeOut_10_w_0.4	45.7399999993	217.109999999	33	27	537	599	79	231	727	154	445	0.811551014616	0.694797766406	True
exc_path_25_exc_2_timeOut_10_w_0.4	46.8699999992	218.119999999	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_28_exc_2_timeOut_10_w_0.4	47.7699999996	219.089999999	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_30_exc_2_timeOut_10_w_0.4	47.0100000007	218.140000001	34	25	566	485	79	231	727	131	354	0.842486164325	0.689069471785	True
exc_path_17_exc_2_timeOut_10_w_0.4	47.0099999988	218.079999999	33	24	537	499	79	231	727	128	371	0.847452816801	0.680306336822	True
exc_path_18_exc_2_timeOut_10_w_0.4	50.0700000003	221.16	36	27	565	607	79	231	727	152	455	0.810415779764	0.714252224704	True
exc_path_19_exc_2_timeOut_10_w_0.4	47.9499999993	219.13	33	27	537	599	79	231	727	154	445	0.811551014616	0.694797766406	True
exc_path_32_exc_2_timeOut_10_w_0.4	48.3399999999	219.85	34	25	566	486	79	231	727	138	348	0.842344259969	0.682609592886	True
exc_path_21_exc_2_timeOut_10_w_0.4	47.9199999999	218.84	33	27	537	599	79	231	727	154	445	0.811551014616	0.694797766406	True
exc_path_23_exc_2_timeOut_10_w_0.4	47.5900000008	218.630000001	33	27	537	599	79	231	727	154	445	0.811551014616	0.694797766406	True
exc_path_26_exc_2_timeOut_10_w_0.4	48.2000000002	219.99	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_20_exc_2_timeOut_10_w_0.4	52.5	224.390000001	36	26	565	591	79	231	727	159	432	0.82020718036	0.677879134234	True
exc_path_24_exc_2_timeOut_10_w_0.4	51.6499999994	222.689999999	34	25	566	502	79	231	727	151	351	0.840073790265	0.714390648959	True
exc_path_33_exc_3_timeOut_10_w_0.4	32.9100000001	203.87	25	24	486	486	79	231	728	132	354	0.849318955732	0.77332081457	True
exc_path_27_exc_3_timeOut_10_w_0.4	32.9799999995	203.86	25	26	502	519	79	231	728	146	373	0.830448354143	0.710250211642	True
exc_path_31_exc_3_timeOut_10_w_0.4	34.040000001	205.14	25	24	486	493	79	231	728	141	352	0.848325766175	0.834878198653	True
exc_path_29_exc_3_timeOut_10_w_0.4	34.3199999994	205.34	25	23	502	472	79	231	728	140	332	0.857973893303	0.843022218702	True
exc_path_22_exc_3_timeOut_10_w_0.4	37.0599999996	208.47	27	25	599	600	79	231	728	144	456	0.826191827469	0.946791863686	True
exc_path_25_exc_3_timeOut_10_w_0.4	34.21	205.29	25	24	502	514	79	231	728	127	387	0.845346197503	0.678995575088	True
exc_path_28_exc_3_timeOut_10_w_0.4	35.1299999999	206.41	25	23	502	472	79	231	728	140	332	0.857973893303	0.843022218702	True
exc_path_30_exc_3_timeOut_10_w_0.4	35.3099999996	206.38	25	24	485	480	79	231	728	121	359	0.850170261067	0.769971352683	True
exc_path_17_exc_3_timeOut_10_w_0.4	34.9000000004	205.73	24	25	499	616	79	231	728	132	484	0.823921679909	0.878035105281	True
exc_path_18_exc_3_timeOut_10_w_0.4	37.6200000001	208.67	27	26	607	691	79	231	728	155	536	0.806044267877	0.926796509056	True
exc_path_19_exc_3_timeOut_10_w_0.4	39.870000001	210.83	27	25	599	627	79	231	728	157	470	0.822360953462	0.895919022668	True
exc_path_32_exc_3_timeOut_10_w_0.4	35.6600000001	206.78	25	24	486	486	79	231	728	132	354	0.849318955732	0.77332081457	True
exc_path_26_exc_3_timeOut_10_w_0.4	35.7299999995	206.64	25	26	502	519	79	231	728	146	373	0.830448354143	0.710250211642	True
exc_path_21_exc_3_timeOut_10_w_0.4	39.5299999993	210.579999999	27	25	599	661	79	231	728	147	514	0.817536889898	0.882741856501	True
exc_path_23_exc_3_timeOut_10_w_0.4	39.7299999995	210.65	27	25	599	600	79	231	728	144	456	0.826191827469	0.946791863686	True
exc_path_20_exc_3_timeOut_10_w_0.4	37.2300000004	208.41	26	24	591	604	79	231	728	154	450	0.83257661748	0.966237722396	True
exc_path_24_exc_3_timeOut_10_w_0.4	38.1699999999	209.28	25	24	502	514	79	231	728	127	387	0.845346197503	0.678995575088	True
exc_path_33_exc_4_timeOut_10_w_0.4	32.0000000009	203.07	24	23	486	455	79	231	729	122	333	0.860405731309	0.800553609949	True
exc_path_27_exc_4_timeOut_10_w_0.4	34.4399999995	205.310000001	26	22	519	555	79	231	729	123	432	0.852603206129	0.754465163183	True
exc_path_31_exc_4_timeOut_10_w_0.4	32.9500000002	203.800000001	24	25	493	591	79	231	729	129	462	0.827493261456	0.710835914462	True
exc_path_29_exc_4_timeOut_10_w_0.4	31.9000000004	202.74	23	24	472	484	79	231	729	128	356	0.84962406015	0.801492529997	True
exc_path_22_exc_4_timeOut_10_w_0.4	34.7999999989	205.879999999	25	24	600	681	79	231	729	132	549	0.821676833593	0.860931133876	True
exc_path_25_exc_4_timeOut_10_w_0.4	33.6500000004	204.58	24	25	514	585	79	231	729	131	454	0.828344446021	0.89766550307	True
exc_path_28_exc_4_timeOut_10_w_0.4	31.7299999995	202.680000001	23	24	472	525	79	231	729	132	393	0.843807632288	0.879798105419	True
exc_path_30_exc_4_timeOut_10_w_0.4	33.54	204.840000001	24	25	480	484	79	231	729	132	352	0.842672719535	0.891288670239	True
exc_path_17_exc_4_timeOut_10_w_0.4	35.8600000003	206.76	25	24	616	599	79	231	729	131	468	0.833309689318	0.932943686223	True
exc_path_18_exc_4_timeOut_10_w_0.4	36.5800000001	207.57	26	25	691	676	79	231	729	156	520	0.815434813449	0.975001520354	True
exc_path_19_exc_4_timeOut_10_w_0.4	36.4299999997	207.47	25	26	627	673	79	231	729	160	513	0.808625336927	0.908492656812	True
exc_path_32_exc_4_timeOut_10_w_0.4	34.7999999998	206.060000001	24	22	486	454	79	231	729	127	327	0.866931479643	0.822732679964	True
exc_path_26_exc_4_timeOut_10_w_0.4	38.209999999	209.719999999	26	21	519	452	79	231	729	125	327	0.873315363881	0.750867124648	True
exc_path_23_exc_4_timeOut_10_w_0.4	36.1699999999	207.14	25	24	600	597	79	231	729	141	456	0.833593417506	0.969338823198	True
exc_path_21_exc_4_timeOut_10_w_0.4	36.5700000003	207.6	25	25	661	734	79	231	729	142	592	0.807206695985	0.92352771881	True
exc_path_20_exc_4_timeOut_10_w_0.4	34.7199999997	205.749999999	24	25	604	659	79	231	729	156	503	0.81784650305	0.811269512103	True
exc_path_24_exc_4_timeOut_10_w_0.4	37.4999999991	208.68	24	25	514	601	79	231	729	136	465	0.826074620514	0.903837425979	True
exc_path_33_exc_5_timeOut_10_w_0.4	30.5899999999	201.55	23	24	455	477	79	231	730	137	340	0.850638297872	0.78376125707	True
exc_path_27_exc_5_timeOut_10_w_0.4	29.5199999996	200.33	22	22	555	598	79	231	730	128	470	0.846524822695	0.96314460681	True
exc_path_31_exc_5_timeOut_10_w_0.4	34.4800000004	205.21	25	24	591	667	79	231	730	132	535	0.823687943262	0.908448073974	True
exc_path_29_exc_5_timeOut_10_w_0.4	33.3300000001	204.160000001	24	23	484	473	79	231	730	127	346	0.857872340426	0.761784698408	True
exc_path_22_exc_5_timeOut_10_w_0.4	33.1199999992	204.039999999	24	23	681	707	79	231	730	127	580	0.824680851064	0.879447254707	True
exc_path_25_exc_5_timeOut_10_w_0.4	34.6299999999	205.609999999	25	24	585	576	79	231	730	131	445	0.836595744681	0.977123737374	True
exc_path_28_exc_5_timeOut_10_w_0.4	33.2399999993	204.16	24	22	525	560	79	231	730	131	429	0.851914893617	0.984560956096	True
exc_path_30_exc_5_timeOut_10_w_0.4	35.1499999994	206.33	25	26	484	543	79	231	730	141	402	0.827092198582	0.748041084539	True
