info	GenerationTime	ExecutionTime	NumVariables	NumClauses	DimensionFormula	PlanTime	NumRoles(Before)	NumRoles(After)	NumZeros(Before)	NumZeros(After)	ResultCompliance
exc_9_w_0.1	3764.83	22135.83	19170095	189149959	5334951269	False
exc_10_w_0.1	3767.16	22134.46	19170095	189149959	5334951850	False
exc_11_w_0.1	3772.68	22135.71	19170095	189149959	5334951850	False
exc_12_w_0.1	3774.52	22125.09	19170095	189149959	5334951269	False
exc_13_w_0.1	3758.42	22125.53	19170095	189149959	5334951850	False
exc_14_w_0.1	3766.34	22121.37	19170095	189149959	5334951269	False
exc_15_w_0.1	3850.56	22219.43	19170095	189149959	5334951850	False
exc_16_w_0.1	3779.62	22468.69	19170095	189149959	5334951850	False
exc_17_w_0.1	3800.89	22191.43	19170095	189149959	5334951269	False
exc_18_w_0.1	3777.99	22374.74	19170095	189149959	5334951850	False
exc_19_w_0.1	3779.59	22217.08	19170095	189149959	5334951850	False
exc_20_w_0.1	3793.76	20430.66	19170095	189149959	5334951269	False
exc_21_w_0.1	4433.76	26518.16	19170095	189149959	5334951269	False
exc_22_w_0.1	4635.64	26635.03	19170095	189149959	5334951850	False
exc_23_w_0.1	4546.32	26533.74	19170095	189149959	5334951850	False
exc_24_w_0.1	4548.85	26541.82	19170095	189149959	5334951850	False
exc_25_w_0.1	4554.15	26552.12	19170095	189149959	5334951850	False
exc_26_w_0.1	4554.42	26534.17	19170095	189149959	5334951850	False
exc_27_w_0.1	4538.46	26975.41	19170095	189149959	5334951850	False
exc_28_w_0.1	4552.81	26525.59	19170095	189149959	5334951850	False
exc_29_w_0.1	4527.82	26511.64	19170095	189149959	5334951850	False
exc_30_w_0.1	4560.34	26532.11	19170095	189149959	5334951850	False
exc_31_w_0.1	4543.7	26516.94	19170095	189149959	5334951269	False
exc_0_w_0.15	4543.19	26519.39	19170095	189149959	5334951850	False
exc_1_w_0.15	4556.54	26523.81	19170095	189149959	5334951269	False
exc_2_w_0.15	4632.75	26737.02	19170095	189149959	5334950270	False
exc_3_w_0.15	4640.66	27242.04	19170095	189149959	5334951850	False
exc_4_w_0.15	4583.94	26996.99	19170095	189149959	5334951850	False
