info	GenerationTime	ExecutionTime	NumVariables	NumClauses	DimensionFormula	PlanTime	NumRoles(Before)	NumRoles(After)	NumZeros(Before)	NumZeros(After)	ResultCompliance
exc_0_w_0.0	0.109999999404	0.139999998733	686	3388	55743	0	True
exc_1_w_0.0	0.110000001267	0.140000000596	686	3388	55743	0	True
exc_2_w_0.0	0.11999999918	0.140000000596	686	3388	55743	0	True
exc_3_w_0.0	0.0800000000745	0.129999998957	686	3388	55743	0	True
exc_4_w_0.0	0.0800000000745	0.140000000596	686	3388	55757	0	True
exc_5_w_0.0	0.109999999404	0.13000000082	686	3388	55743	0	True
exc_6_w_0.0	0.109999999404	0.129999998957	686	3388	55757	0	True
exc_7_w_0.0	0.110000001267	0.140000000596	686	3388	55734	0	True
exc_8_w_0.0	0.0999999996275	0.14999999851	686	3388	55743	0	True
exc_9_w_0.0	0.089999999851	0.140000000596	686	3388	55757	0	True
exc_10_w_0.0	0.109999999404	0.140000000596	686	3388	55743	0	True
exc_11_w_0.0	0.089999999851	0.150000000373	686	3388	55756	0	True
exc_0_w_0.05	0.089999999851	0.199999999255	686	3388	55462	0	True
exc_1_w_0.05	0.0800000000745	2.28999999911	686	3388	55462	0	True
exc_2_w_0.05	0.110000001267	1.02000000142	686	3388	55462	0	True
exc_3_w_0.05	0.109999999404	0.160000000149	686	3388	55462	0	True
exc_4_w_0.05	0.089999999851	0.150000000373	686	3388	55476	0	True
exc_5_w_0.05	0.089999999851	0.140000000596	686	3388	55462	0	True
exc_6_w_0.05	0.109999999404	0.199999999255	686	3388	55476	0	True
exc_7_w_0.05	0.120000001043	0.169999999925	686	3388	55453	0	True
exc_8_w_0.05	0.129999998957	0.189999999478	686	3388	55462	0	True
exc_9_w_0.05	0.089999999851	0.14999999851	686	3388	55476	0	True
exc_10_w_0.05	0.120000001043	0.169999999925	686	3388	55462	0	True
exc_11_w_0.05	0.110000001267	0.169999999925	686	3388	55475	0	True
exc_0_w_0.1	0.110000001267	1141.13	686	3388	55771	0	True
exc_1_w_0.1	0.120000001043	6694.4	686	3388	55771	0	True
exc_2_w_0.1	0.13000000082	5407.1	686	3388	55771	0	True
exc_3_w_0.1	0.089999999851	956.699999999	686	3388	55771	0	True
exc_4_w_0.1	0.0800000000745	1055.04	686	3388	55785	0	True
exc_5_w_0.1	0.0800000000745	1213.06	686	3388	55771	0	True
exc_6_w_0.1	0.089999999851	724.33	686	3388	55785	0	True
exc_7_w_0.1	0.109999999404	1003.18	686	3388	55762	0	True
exc_8_w_0.1	0.110000001267	777.960000001	686	3388	55771	0	True
exc_9_w_0.1	0.0799999982119	636.1	686	3388	55785	0	True
