info	GenerationTime	ExecutionTime	PlanTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_7_beta_0.15	0.10999999987	463.84	0	13	12	65	61	11	11	26	33	28	-0.29746835443	0.96047008547	True
exc_8_beta_0.15	0.120000000112	154.16	0	13	11	65	58	11	11	26	34	24	-0.132911392405	0.974358974359	True
exc_9_beta_0.15	0.10999999987	436.68	0	13	11	65	58	11	11	26	34	24	-0.132911392405	0.974358974359	True
exc_10_beta_0.15	0.110000000102	2344.15	0	13	11	65	57	11	11	26	34	23	-0.126582278481	0.932400932401	True
exc_11_beta_0.15	0.0700000000652	188.4	0	13	11	65	58	11	11	26	33	25	-0.132911392405	0.955128205128	True
exc_0_beta_0.2	0.100000000093	1112.7	0	13	9	65	47	11	11	26	28	19	0.189873417722	0.918803418803	True
exc_1_beta_0.2	0.109999999637	2662.19	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_2_beta_0.2	0.100000000093	3830.85	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_3_beta_0.2	0.220000000205	1541.75	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_4_beta_0.2	0.159999999683	7717.01	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_5_beta_0.2	0.209999999963	1672.95	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_6_beta_0.2	0.159999999916	5496.41	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_7_beta_0.2	0.149999999907	6391.0	0	13	10	65	52	11	11	26	32	20	0.0379746835443	0.910897435897	True
exc_8_beta_0.2	0.0999999998603	1442.87	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_9_beta_0.2	0.310000000056	2314.44	0	13	10	65	54	11	11	26	31	23	0.0253164556962	0.932051282051	True
exc_10_beta_0.2	0.149999999907	4872.5	0	13	10	65	53	11	11	26	32	21	0.0316455696203	0.910897435897	True
exc_11_beta_0.2	0.160000000149	812.82	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_0_beta_0.25	0.15000000014	5347.89	0	13	8	65	42	11	11	26	25	17	0.329113924051	0.897836538462	True
exc_1_beta_0.25	0.149999999907	3234.19	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_2_beta_0.25	0.130000000121	1054.52	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_3_beta_0.25	0.169999999925	2358.32	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_4_beta_0.25	0.0600000000559	3036.76	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_5_beta_0.25	0.0600000000559	1587.16	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_6_beta_0.25	0.0400000000373	1788.32	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_7_beta_0.25	0.0600000000559	1433.86	0	13	8	65	41	11	11	26	25	16	0.335443037975	0.866185897436	True
exc_8_beta_0.25	0.0600000000559	1897.37	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_9_beta_0.25	0.0400000000373	887.75	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_10_beta_0.25	0.0600000000559	1618.12	0	13	8	65	42	11	11	26	25	17	0.329113924051	0.855929487179	True
exc_11_beta_0.25	0.0400000000373	3321.28	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_0_beta_0.3	0.089999999851	1766.38	0	13	8	65	42	11	11	26	25	17	0.329113924051	0.897836538462	True
exc_1_beta_0.3	1.93000000017	2017.4	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_2_beta_0.3	0.0800000000745	2271.98	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_3_beta_0.3	0.0800000000745	1440.53	0	13	7	65	35	11	11	26	17	18	0.46835443038	0.897435897436	True
exc_4_beta_0.3	0.0799999998417	3170.41	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_5_beta_0.3	0.0800000000745	1887.6	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_6_beta_0.3	0.0500000000466	2212.13	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_7_beta_0.3	0.089999999851	2578.15	0	13	7	65	32	11	11	26	15	17	0.487341772152	0.838644688645	True
exc_8_beta_0.3	0.0899999996182	2034.23	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_9_beta_0.3	0.0499999998137	2586.82	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_10_beta_0.3	0.0800000000745	3282.7	0	13	7	65	34	11	11	26	16	18	0.474683544304	0.850549450549	True
exc_11_beta_0.3	0.0900000000838	2102.82	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_0_beta_0.35	0.0700000000652	21301.5	0	null	null	null	null	null	11	null	null	null	null	null	False
