info	GenerationTime	ExecutionTime	NumVariables	NumClauses	DimensionFormula	PlanTime	NumRoles(Before)	NumRoles(After)	NumZeros(Before)	NumZeros(After)	ResultCompliance
exc_7_w_0.05	33.589999998	593.659999998	73656	1473248	33266263	False
exc_8_w_0.05	33.4900000002	706.18	73656	1473248	33266263	False
exc_9_w_0.05	33.3199999984	634.82	73656	1473248	33266263	False
exc_10_w_0.05	34.5099999998	597.969999999	73656	1473248	33266263	False
exc_11_w_0.05	35.0700000003	636.690000001	73656	1473248	33266263	False
exc_12_w_0.05	33.6500000004	627.189999999	73656	1473248	33266263	False
exc_13_w_0.05	38.1500000004	623.33	73656	1473248	33266263	False
exc_14_w_0.05	33.3800000008	632.200000001	73656	1473248	33266263	False
exc_15_w_0.05	33.3499999996	639.18	73656	1473248	33266263	False
exc_16_w_0.05	34.25	628.699999999	73656	1473248	33266263	False
exc_17_w_0.05	33.8100000005	610.020000001	73656	1473248	33266191	False
exc_18_w_0.05	35.1199999992	650.16	73656	1473248	33266263	False
exc_0_w_0.1	35.6499999985	637.249999998	73656	1473248	33288584	False
exc_1_w_0.1	34.9499999993	622.84	73656	1473248	33288584	False
exc_2_w_0.1	33.2999999989	668.780000001	73656	1473248	33288584	False
exc_3_w_0.1	35.5799999982	623.739999998	73656	1473248	33288584	False
exc_4_w_0.1	33.4300000016	592.74	73656	1473248	33288584	False
exc_5_w_0.1	34.0	630.57	73656	1473248	33288584	False
exc_6_w_0.1	34.9600000009	615.4	73656	1473248	33288584	False
exc_7_w_0.1	34.5800000001	631.380000001	73656	1473248	33288584	False
exc_8_w_0.1	33.4100000001	784.639999999	73656	1473248	33288584	False
exc_9_w_0.1	34.6100000013	618.77	73656	1473248	33288584	False
exc_10_w_0.1	35.5	747.689999999	73656	1473248	33288584	False
exc_11_w_0.1	34.2200000007	616.98	73656	1473248	33288584	False
exc_12_w_0.1	34.5500000007	608.83	73656	1473248	33288584	False
exc_13_w_0.1	33.5899999999	635.290000001	73656	1473248	33288584	False
exc_14_w_0.1	34.9299999997	860.109999999	73656	1473248	33288584	False
exc_15_w_0.1	35.7299999986	715.1	73656	1473248	33288584	False
exc_16_w_0.1	33.5899999999	632.119999999	73656	1473248	33288584	False
exc_17_w_0.1	33.7500000019	607.970000001	73656	1473248	33288512	False
exc_18_w_0.1	34.8200000003	626.680000002	73656	1473248	33288584	False
exc_0_w_0.15	34.4199999981	630.27	73656	1473248	33288584	False
exc_1_w_0.15	34.5099999998	604.619999999	73656	1473248	33288584	False
exc_2_w_0.15	35.6800000016	641.110000001	73656	1473248	33288584	False
exc_3_w_0.15	35.2100000009	641.83	73656	1473248	33288584	False
exc_4_w_0.15	35.1799999997	590.4	73656	1473248	33288584	False
exc_5_w_0.15	35.6500000004	610.34	73656	1473248	33288584	False
exc_6_w_0.15	34.8100000005	600.65	73656	1473248	33288584	False
exc_7_w_0.15	34.209999999	603.620000001	73656	1473248	33288584	False
exc_8_w_0.15	33.8199999984	599.18	73656	1473248	33288584	False
exc_9_w_0.15	33.0999999996	595.9	73656	1473248	33288584	False
exc_10_w_0.15	36.3699999992	609.77	73656	1473248	33288584	False
exc_11_w_0.15	35.5999999996	597.5	73656	1473248	33288584	False
exc_12_w_0.15	33.3900000006	604.77	73656	1473248	33288584	False
exc_13_w_0.15	34.3900000006	592.370000001	73656	1473248	33288584	False
exc_14_w_0.15	33.75	668.529999999	73656	1473248	33288584	False
exc_15_w_0.15	33.5199999996	604.59	73656	1473248	33288584	False
exc_16_w_0.15	33.5399999991	626.829999998	73656	1473248	33288584	False
exc_17_w_0.15	36.8200000003	576.800000001	73656	1473248	33288512	False
exc_18_w_0.15	33.1900000013	588.610000001	73656	1473248	33288584	False
exc_0_w_0.2	34.1699999999	592.979999999	73656	1473248	33288584	False
exc_1_w_0.2	33.9900000002	589.32	73656	1473248	33288584	False
exc_2_w_0.2	34.7399999984	2944.26	73656	1473248	33288584	False
exc_3_w_0.2	34.6999999993	929.439999999	73656	1473248	33288584	False
exc_4_w_0.2	35.6500000004	940.710000001	73656	1473248	33288584	False
exc_5_w_0.2	34.1799999997	667.83	73656	1473248	33288584	False
exc_6_w_0.2	33.8599999994	603.99	73656	1473248	33288584	False
exc_7_w_0.2	36.620000001	614.57	73656	1473248	33288584	False
exc_8_w_0.2	34.0800000001	606.200000001	73656	1473248	33288584	False
exc_9_w_0.2	35.9100000001	1240.1	73656	1473248	33288584	False
exc_10_w_0.2	33.5299999993	582.779999999	73656	1473248	33288584	False
exc_11_w_0.2	33.1600000001	689.140000001	73656	1473248	33288584	False
exc_12_w_0.2	34.6199999992	585.4	73656	1473248	33288584	False
exc_13_w_0.2	33.3399999999	584.77	73656	1473248	33288584	False
exc_14_w_0.2	34.7799999993	567.26	73656	1473248	33288584	False
exc_15_w_0.2	35.1799999997	594.260000002	73656	1473248	33288584	False
exc_16_w_0.2	33.8699999992	592.799999999	73656	1473248	33288584	False
exc_17_w_0.2	35.2399999984	592.57	73656	1473248	33288512	False
exc_18_w_0.2	33.1599999983	572.939999999	73656	1473248	33288584	False
exc_0_w_0.25	33.3399999999	573.549999999	73656	1473248	33288584	False
exc_1_w_0.25	33.8800000008	564.91	73656	1473248	33288584	False
exc_2_w_0.25	35.1400000006	624.73	73656	1473248	33288584	False
exc_3_w_0.25	37.3699999992	604.32	73656	1473248	33288584	False
exc_4_w_0.25	33.9499999993	590.02	73656	1473248	33288584	False
exc_5_w_0.25	35.5500000007	594.66	73656	1473248	33288584	False
exc_6_w_0.25	35.1599999983	627.409999998	73656	1473248	33288584	False
exc_7_w_0.25	38.120000001	613.640000001	73656	1473248	33288584	False
exc_8_w_0.25	34.0800000001	580.74	73656	1473248	33288584	False
exc_9_w_0.25	34.4199999999	571.76	73656	1473248	33288584	False
exc_10_w_0.25	34.8200000003	613.9	73656	1473248	33288584	False
exc_11_w_0.25	33.5600000005	608.07	73656	1473248	33288584	False
exc_12_w_0.25	35.3800000008	586.020000001	73656	1473248	33288584	False
exc_13_w_0.25	33.4099999983	576.939999999	73656	1473248	33288584	False
exc_14_w_0.25	33.4199999999	566.439999999	73656	1473248	33288584	False
exc_15_w_0.25	34.8399999999	575.859999999	73656	1473248	33288584	False
exc_16_w_0.25	33.9000000004	588.049999999	73656	1473248	33288584	False
exc_17_w_0.25	34.0699999984	596.84	73656	1473248	33288512	False
exc_18_w_0.25	35.0499999989	576.299999999	73656	1473248	33288584	False
exc_0_w_0.3	33.9100000001	584.710000001	73656	1473248	33288584	False
exc_1_w_0.3	36.0600000005	604.15	73656	1473248	33288584	False
exc_2_w_0.3	35.959999999	569.889999999	73656	1473248	33288584	False
exc_3_w_0.3	34.2000000011	578.600000001	73656	1473248	33288584	False
exc_4_w_0.3	36.879999999	589.719999999	73656	1473248	33288584	False
exc_5_w_0.3	35.8000000007	598.700000001	73656	1473248	33288584	False
exc_6_w_0.3	33.7899999991	1847.21	73656	1473248	33288584	False
exc_7_w_0.3	35.9199999999	829.640000001	73656	1473248	33288584	False
exc_8_w_0.3	35.9100000001	693.82	73656	1473248	33288584	False
exc_9_w_0.3	33.7599999998	806.42	73656	1473248	33288584	False
exc_10_w_0.3	35.209999999	590.959999999	73656	1473248	33288584	False
exc_11_w_0.3	34.5300000012	604.42	73656	1473248	33288584	False
exc_12_w_0.3	33.6699999999	738.470000001	73656	1473248	33288584	False
exc_13_w_0.3	33.8599999994	559.42	73656	1473248	33288584	False
exc_14_w_0.3	33.4399999995	589.210000001	73656	1473248	33288584	False
exc_15_w_0.3	34.6300000008	586.25	73656	1473248	33288584	False
exc_16_w_0.3	33.7799999993	709.1	73656	1473248	33288584	False
exc_17_w_0.3	33.790000001	582.15	73656	1473248	33288512	False
exc_18_w_0.3	34.0700000003	587.860000001	73656	1473248	33288584	False
exc_0_w_0.35	36.2999999989	593.959999999	73656	1473248	33288584	False
exc_1_w_0.35	34.3599999994	598.360000001	73656	1473248	33288584	False
exc_2_w_0.35	34.5299999993	606.310000001	73656	1473248	33288584	False
exc_3_w_0.35	34.0	586.539999999	73656	1473248	33288584	False
exc_4_w_0.35	35.1400000006	573.959999999	73656	1473248	33288584	False
exc_5_w_0.35	34.4299999997	564.859999999	73656	1473248	33288584	False
exc_6_w_0.35	33.620000001	593.609999999	73656	1473248	33288584	False
exc_7_w_0.35	33.5500000007	592.790000001	73656	1473248	33288584	False
exc_8_w_0.35	37.7699999996	595.010000002	73656	1473248	33288584	False
exc_9_w_0.35	34.7699999996	598.829999998	73656	1473248	33288584	False
exc_10_w_0.35	35.0	579.93	73656	1473248	33288584	False
exc_11_w_0.35	33.9300000016	640.24	73656	1473248	33288584	False
exc_12_w_0.35	33.6100000013	567.360000001	73656	1473248	33288584	False
exc_13_w_0.35	33.8299999982	631.069999998	73656	1473248	33288584	False
exc_14_w_0.35	34.910000002	585.310000001	73656	1473248	33288584	False
exc_15_w_0.35	33.5699999984	569.229999999	73656	1473248	33288584	False
exc_16_w_0.35	34.9199999999	583.449999999	73656	1473248	33288584	False
exc_17_w_0.35	34.4100000001	561.52	73656	1473248	33288512	False
exc_18_w_0.35	33.9300000016	639.16	73656	1473248	33288584	False
exc_0_w_0.4	35.3800000008	588.25	73656	1473248	33288584	False
exc_1_w_0.4	34.4900000002	646.869999999	73656	1473248	33288584	False
exc_2_w_0.4	34.3600000013	605.960000001	73656	1473248	33288584	False
exc_3_w_0.4	35.4900000002	682.43	73656	1473248	33288584	False
exc_4_w_0.4	33.8499999996	744.760000002	73656	1473248	33288584	False
exc_5_w_0.4	34.6999999993	584.419999998	73656	1473248	33288584	False
exc_6_w_0.4	33.6099999994	794.689999999	73656	1473248	33288584	False
exc_7_w_0.4	36.5099999998	583.779999999	73656	1473248	33288584	False
exc_8_w_0.4	35.5	604.720000001	73656	1473248	33288584	False
exc_9_w_0.4	34.9500000011	579.809999999	73656	1473248	33288584	False
exc_10_w_0.4	34.8599999994	681.52	73656	1473248	33288584	False
exc_11_w_0.4	34.0	706.630000001	73656	1473248	33288584	False
exc_12_w_0.4	35.8399999999	660.369999999	73656	1473248	33288584	False
exc_13_w_0.4	35.4900000002	933.130000001	73656	1473248	33288584	False
exc_14_w_0.4	34.6699999999	681.359999999	73656	1473248	33288584	False
exc_15_w_0.4	34.3499999996	578.949999999	73656	1473248	33288584	False
exc_16_w_0.4	34.6600000001	624.84	73656	1473248	33288584	False
exc_17_w_0.4	35.3600000013	606.050000001	73656	1473248	33288512	False
exc_18_w_0.4	34.9299999997	603.18	73656	1473248	33288584	False
exc_0_w_0.45	35.3599999994	585.890000001	73656	1473248	33288584	False
exc_1_w_0.45	36.379999999	592.009999998	73656	1473248	33288584	False
exc_2_w_0.45	34.9100000001	823.670000002	73656	1473248	33288584	False
exc_3_w_0.45	36.8300000001	580.5	73656	1473248	33288584	False
exc_4_w_0.45	39.6699999999	473.09	73656	1473248	33288584	False
