21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	3	0.004195804
28	5	0.006993007
29	13	0.018181818
30	41	0.057342657
31	131	0.183216783
32	148	0.206993007
33	149	0.208391608
34	107	0.14965035
35	61	0.085314685
36	35	0.048951049
37	13	0.018181818
38	5	0.006993007
39	2	0.002797203
40	2	0.002797203
41	0	0
42	0	0
43	0	0
