info	GenerationTime	ExecutionTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_path_3_exc_2_timeOut_10_w_0.15	33.9200000009	135.990000001	43	34	770	669	79	231	727	135	534	0.741024549454	0.660565253482	True
exc_path_3_exc_3_timeOut_10_w_0.15	27.0100000007	129.27	34	32	669	702	79	231	728	143	559	0.755107832009	0.915611005142	True
exc_path_3_exc_4_timeOut_10_w_0.15	25.5	127.54	32	32	702	755	79	231	729	141	614	0.747623776422	0.892747322967	True
exc_path_3_exc_5_timeOut_10_w_0.15	25.4199999999	126.85	32	31	755	720	79	231	730	136	584	0.761560283688	0.904071233243	True
exc_path_4_exc_0_timeOut_10_w_0.15	57.2299999995	160.409999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_4_exc_1_timeOut_10_w_0.15	45.5600000005	148.42	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_4_exc_2_timeOut_10_w_0.15	34.3499999996	136.509999999	43	34	770	669	79	231	727	135	534	0.741024549454	0.660565253482	True
exc_path_4_exc_3_timeOut_10_w_0.15	27.2999999998	130.53	34	33	669	714	79	231	728	147	567	0.744182746879	0.921135402918	True
exc_path_4_exc_4_timeOut_10_w_0.15	26.2000000002	128.24	33	32	714	696	79	231	729	139	557	0.75599375798	0.911520157383	True
exc_path_4_exc_5_timeOut_10_w_0.15	25.8800000008	127.7	32	31	696	698	79	231	730	138	560	0.764680851064	0.971757166413	True
exc_path_5_exc_0_timeOut_10_w_0.15	57.7999999998	161.089999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_5_exc_1_timeOut_10_w_0.15	45.1700000009	148.52	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_5_exc_2_timeOut_10_w_0.15	34.7699999996	138.13	43	34	770	669	79	231	727	135	534	0.741024549454	0.660565253482	True
exc_path_5_exc_3_timeOut_10_w_0.15	27.6599999992	130.29	34	33	669	714	79	231	728	147	567	0.744182746879	0.921135402918	True
exc_path_5_exc_4_timeOut_10_w_0.15	26.4100000001	129.24	33	33	714	726	79	231	729	140	586	0.742516669031	0.924127853793	True
exc_path_5_exc_5_timeOut_10_w_0.15	26.629999999	129.54	33	31	726	762	79	231	730	133	629	0.755602836879	0.923247996649	True
exc_path_6_exc_0_timeOut_10_w_0.15	57.3300000001	161.350000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_6_exc_1_timeOut_10_w_0.15	48.6199999992	154.56	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_6_exc_2_timeOut_10_w_0.15	35.2299999995	140.56	43	36	770	720	79	231	727	140	580	0.713920817369	0.817981408355	True
exc_path_6_exc_3_timeOut_10_w_0.15	29.3799999999	136.510000001	36	33	720	751	79	231	728	140	611	0.738933030647	0.84598107236	True
exc_path_6_exc_4_timeOut_10_w_0.15	27.2200000007	132.62	33	32	751	775	79	231	729	135	640	0.744786494538	0.963179137083	True
exc_path_6_exc_5_timeOut_10_w_0.15	26.4699999997	132.17	32	31	775	763	79	231	730	133	630	0.755460992908	0.957197187383	True
exc_path_7_exc_0_timeOut_10_w_0.15	58.71	164.880000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_7_exc_1_timeOut_10_w_0.15	46.6899999995	153.609999999	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_7_exc_2_timeOut_10_w_0.15	34.7599999998	140.399999999	43	36	770	720	79	231	727	140	580	0.713920817369	0.817981408355	True
exc_path_7_exc_3_timeOut_10_w_0.15	29.6100000003	134.760000001	36	33	720	733	79	231	728	148	585	0.741486946652	0.861929463667	True
exc_path_7_exc_4_timeOut_10_w_0.15	27.71	131.970000001	33	31	733	736	79	231	729	141	595	0.759256632146	0.887449769202	True
exc_path_7_exc_5_timeOut_10_w_0.15	25.3600000013	129.82	31	31	736	739	79	231	730	141	598	0.758865248227	0.97796685031	True
exc_path_8_exc_0_timeOut_10_w_0.15	59.2299999995	164.939999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_8_exc_1_timeOut_10_w_0.15	47.2400000002	152.51	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_8_exc_2_timeOut_10_w_0.15	35.25	140.359999999	43	36	770	720	79	231	727	140	580	0.713920817369	0.817981408355	True
exc_path_8_exc_3_timeOut_10_w_0.15	30.0700000003	134.9	36	31	720	732	79	231	728	137	595	0.759790011351	0.85753885505	True
exc_path_8_exc_4_timeOut_10_w_0.15	25.5900000008	130.5	31	31	732	751	79	231	729	136	615	0.757128670733	0.948712911551	True
exc_path_8_exc_5_timeOut_10_w_0.15	25.3100000005	129.99	31	30	751	781	79	231	730	135	646	0.761560283688	0.92556105793	True
exc_path_9_exc_0_timeOut_10_w_0.15	58.5599999996	164.279999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_9_exc_1_timeOut_10_w_0.15	46.4200000009	152.11	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_9_exc_2_timeOut_10_w_0.15	35.2199999997	140.619999999	43	36	770	720	79	231	727	140	580	0.713920817369	0.817981408355	True
exc_path_9_exc_3_timeOut_10_w_0.15	29.3500000006	134.600000001	36	33	720	743	79	231	728	134	609	0.740068104427	0.891466540177	True
exc_path_9_exc_4_timeOut_10_w_0.15	27.0700000003	131.9	33	32	743	758	79	231	729	135	623	0.74719818414	0.939595616559	True
exc_path_9_exc_5_timeOut_10_w_0.15	26.1200000001	130.98	32	31	758	781	79	231	730	135	646	0.752907801418	0.941944831139	True
exc_path_10_exc_0_timeOut_10_w_0.15	59.0100000007	164.44	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_10_exc_1_timeOut_10_w_0.15	46.8899999997	152.339999999	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_10_exc_2_timeOut_10_w_0.15	34.9800000004	139.84	43	36	770	720	79	231	727	140	580	0.713920817369	0.817981408355	True
exc_path_10_exc_3_timeOut_10_w_0.15	29.3900000006	133.88	36	33	720	732	79	231	728	135	597	0.741628830874	0.88424760672	True
exc_path_10_exc_4_timeOut_10_w_0.15	27.0	131.760000001	33	32	732	738	79	231	729	133	605	0.750035466024	0.951925095416	True
exc_path_10_exc_5_timeOut_10_w_0.15	26.3399999999	130.83	32	31	738	773	79	231	730	131	642	0.754042553191	0.921641874408	True
exc_path_11_exc_0_timeOut_10_w_0.15	59.8599999994	165.59	73	63	1848	1159	79	231	725	219	940	0.272107877928	0.683924702659	True
exc_path_11_exc_1_timeOut_10_w_0.15	50.8599999994	156.369999999	63	44	1159	865	79	231	726	156	709	0.602469486233	0.628515843928	True
exc_path_11_exc_2_timeOut_10_w_0.15	35.3700000001	140.46	44	38	865	846	79	231	727	150	696	0.675039023698	0.814853298851	True
exc_path_11_exc_3_timeOut_10_w_0.15	30.6299999999	135.53	38	36	846	818	79	231	728	146	672	0.700056753689	0.919763874686	True
exc_path_11_exc_4_timeOut_10_w_0.15	30.0800000001	134.77	36	32	818	775	79	231	729	148	627	0.744786494538	0.856942986436	True
exc_path_11_exc_5_timeOut_10_w_0.15	26.1200000001	131.74	32	32	775	792	79	231	730	150	642	0.742411347518	0.956996884246	True
exc_path_12_exc_0_timeOut_10_w_0.15	59.9699999997	165.789999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_12_exc_1_timeOut_10_w_0.15	46.9900000002	153.329999999	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_12_exc_2_timeOut_10_w_0.15	34.9299999997	140.7	43	36	770	762	79	231	727	144	618	0.707960834398	0.868561863167	True
exc_path_12_exc_3_timeOut_10_w_0.15	28.919999999	134.969999999	36	34	762	762	79	231	728	141	621	0.727866061294	0.853454204248	True
exc_path_12_exc_4_timeOut_10_w_0.15	27.8800000008	134.510000001	34	33	762	758	79	231	729	139	619	0.737977018017	0.939280698361	True
exc_path_12_exc_5_timeOut_10_w_0.15	27.25	132.949999999	33	32	758	766	79	231	730	141	625	0.74609929078	0.950156122413	True
exc_path_13_exc_0_timeOut_10_w_0.15	58.6900000004	164.810000001	73	63	1848	1159	79	231	725	219	940	0.272107877928	0.683924702659	True
exc_path_13_exc_1_timeOut_10_w_0.15	50.7599999998	156.2	63	44	1159	865	79	231	726	156	709	0.602469486233	0.628515843928	True
exc_path_13_exc_2_timeOut_10_w_0.15	36.25	140.92	44	36	865	758	79	231	727	144	614	0.708528451823	0.747186485269	True
exc_path_13_exc_3_timeOut_10_w_0.15	29.5500000007	134.250000001	36	34	758	778	79	231	728	140	638	0.725595913734	0.902303114679	True
exc_path_13_exc_4_timeOut_10_w_0.15	27.9800000004	132.620000001	34	33	778	754	79	231	729	137	617	0.738544474394	0.937401300045	True
exc_path_13_exc_5_timeOut_10_w_0.15	27.2999999998	132.48	33	32	754	748	79	231	730	139	609	0.74865248227	0.930611097117	True
exc_path_14_exc_0_timeOut_10_w_0.15	58.6599999992	164.399999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_14_exc_1_timeOut_10_w_0.15	46.9000000004	152.61	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_14_exc_2_timeOut_10_w_0.15	35.5	140.380000001	43	36	770	762	79	231	727	144	618	0.707960834398	0.868561863167	True
exc_path_14_exc_3_timeOut_10_w_0.15	29.7599999998	134.68	36	32	762	751	79	231	728	137	614	0.748155505108	0.899585839689	True
exc_path_14_exc_4_timeOut_10_w_0.15	26.7400000002	130.8	32	31	751	825	79	231	729	124	701	0.746630727763	0.828007536082	True
exc_path_14_exc_5_timeOut_10_w_0.15	25.1500000004	129.140000001	31	29	825	826	79	231	730	127	699	0.763546099291	0.887286885117	True
exc_path_15_exc_0_timeOut_10_w_0.15	59.8499999996	164.67	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_15_exc_1_timeOut_10_w_0.15	46.5200000005	151.880000001	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_15_exc_2_timeOut_10_w_0.15	34.4999999991	140.93	43	36	770	762	79	231	727	144	618	0.707960834398	0.868561863167	True
exc_path_15_exc_3_timeOut_10_w_0.15	30.1199999992	136.409999999	36	32	762	751	79	231	728	137	614	0.748155505108	0.899585839689	True
exc_path_15_exc_4_timeOut_10_w_0.15	26.8799999999	132.96	32	32	751	740	79	231	729	138	602	0.749751737835	0.976371502957	True
exc_path_15_exc_5_timeOut_10_w_0.15	27.3299999991	133.84	32	31	740	779	79	231	730	139	640	0.753191489362	0.846341928747	True
exc_path_16_exc_0_timeOut_10_w_0.15	60.0699999994	166.23	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_16_exc_1_timeOut_10_w_0.15	47.04	152.49	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_16_exc_2_timeOut_10_w_0.15	35.3800000008	141.02	43	36	770	762	79	231	727	144	618	0.707960834398	0.868561863167	True
exc_path_16_exc_3_timeOut_10_w_0.15	30.1700000009	136.510000001	36	34	762	801	79	231	728	141	660	0.722332576617	0.913662024612	True
exc_path_16_exc_4_timeOut_10_w_0.15	27.5999999996	134.07	34	34	801	876	79	231	729	140	736	0.71173216059	0.885163336215	True
exc_path_16_exc_5_timeOut_10_w_0.15	28.1499999994	135.319999999	34	32	876	937	79	231	730	138	799	0.721843971631	0.926451529003	True
exc_path_17_exc_0_timeOut_10_w_0.15	59.5600000005	167.31	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_17_exc_1_timeOut_10_w_0.15	47.75	154.579999999	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_17_exc_2_timeOut_10_w_0.15	35.71	141.569999999	43	36	770	762	79	231	727	144	618	0.707960834398	0.868561863167	True
exc_path_17_exc_3_timeOut_10_w_0.15	30.2799999993	135.91	36	34	762	801	79	231	728	141	660	0.722332576617	0.913662024612	True
exc_path_17_exc_4_timeOut_10_w_0.15	28.0699999994	133.52	34	32	801	801	79	231	729	140	661	0.741098028089	0.950658720373	True
exc_path_17_exc_5_timeOut_10_w_0.15	26.8899999997	133.47	32	32	801	821	79	231	730	138	683	0.73829787234	0.979591142196	True
exc_path_18_exc_0_timeOut_10_w_0.15	59.8600000003	166.189999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_18_exc_1_timeOut_10_w_0.15	47.2700000005	153.53	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_18_exc_2_timeOut_10_w_0.15	35.7300000004	141.81	43	38	770	792	79	231	727	144	648	0.682701858947	0.797761264205	True
exc_path_18_exc_3_timeOut_10_w_0.15	32.3399999999	138.600000001	38	36	792	876	79	231	728	155	721	0.691827468785	0.873604095342	True
exc_path_18_exc_4_timeOut_10_w_0.15	29.4600000009	135.97	36	34	876	859	79	231	729	147	712	0.714143850192	0.941128222416	True
exc_path_18_exc_5_timeOut_10_w_0.15	28.6299999999	135.069999999	34	33	859	871	79	231	730	155	716	0.721985815603	0.926020774538	True
exc_path_19_exc_0_timeOut_10_w_0.15	59.4400000004	166.84	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_19_exc_1_timeOut_10_w_0.15	47.9800000004	154.390000001	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_19_exc_2_timeOut_10_w_0.15	35.5199999996	141.8	43	37	770	765	79	231	727	141	624	0.697176103306	0.817086210984	True
exc_path_19_exc_3_timeOut_10_w_0.15	30.5000000009	137.050000001	37	34	765	800	79	231	728	148	652	0.72247446084	0.878476624193	True
exc_path_19_exc_4_timeOut_10_w_0.15	27.8600000003	134.15	34	33	800	793	79	231	729	142	651	0.73301177472	0.921547258085	True
exc_path_19_exc_5_timeOut_10_w_0.15	27.1000000006	132.13	33	32	793	809	79	231	730	140	669	0.74	0.932854931495	True
exc_path_20_exc_0_timeOut_10_w_0.15	59.1600000001	164.66	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_20_exc_1_timeOut_10_w_0.15	46.5099999998	151.94	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_20_exc_2_timeOut_10_w_0.15	35.0599999996	140.699999999	43	38	770	792	79	231	727	144	648	0.682701858947	0.797761264205	True
exc_path_20_exc_3_timeOut_10_w_0.15	31.3099999996	136.3	38	37	792	806	79	231	728	147	659	0.691401816118	0.919020543474	True
exc_path_20_exc_4_timeOut_10_w_0.15	30.2600000007	135.95	37	35	806	812	79	231	729	146	666	0.711022840119	0.888625422922	True
exc_path_20_exc_5_timeOut_10_w_0.15	28.3500000006	133.23	35	33	812	784	79	231	730	142	642	0.734326241135	0.924927942048	True
exc_path_21_exc_0_timeOut_10_w_0.15	59.7999999998	166.09	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_21_exc_1_timeOut_10_w_0.15	46.3600000003	153.970000001	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_21_exc_2_timeOut_10_w_0.15	36.2100000009	143.680000001	43	37	770	765	79	231	727	141	624	0.697176103306	0.817086210984	True
exc_path_21_exc_3_timeOut_10_w_0.15	30.9800000004	137.950000001	37	34	765	762	79	231	728	142	620	0.727866061294	0.910881667042	True
exc_path_21_exc_4_timeOut_10_w_0.15	28.2899999991	135.67	34	33	762	775	79	231	729	138	637	0.735565328415	0.953440827398	True
exc_path_21_exc_5_timeOut_10_w_0.15	27.6000000006	134.77	33	33	775	765	79	231	730	138	627	0.737021276596	0.978895363449	True
exc_path_22_exc_0_timeOut_10_w_0.15	60.1200000001	168.48	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_22_exc_1_timeOut_10_w_0.15	47.4199999999	155.33	58	43	1111	770	79	231	726	152	618	0.628299744536	0.655673753164	True
exc_path_22_exc_2_timeOut_10_w_0.15	36.3099999996	144.06	43	37	770	765	79	231	727	141	624	0.697176103306	0.817086210984	True
exc_path_22_exc_3_timeOut_10_w_0.15	30.8599999994	138.23	37	34	765	796	79	231	728	138	658	0.72304199773	0.943567495065	True
exc_path_22_exc_4_timeOut_10_w_0.15	28.3200000003	136.800000001	34	34	796	806	79	231	729	135	671	0.721662647184	0.959215332355	True
exc_path_22_exc_5_timeOut_10_w_0.15	28.1699999999	135.25	34	33	806	805	79	231	730	136	669	0.73134751773	0.959725474547	True
exc_path_23_exc_0_timeOut_10_w_0.15	59.9400000004	168.640000001	73	63	1848	1159	79	231	725	219	940	0.272107877928	0.683924702659	True
exc_path_23_exc_1_timeOut_10_w_0.15	52.8800000008	159.390000001	63	44	1159	865	79	231	726	156	709	0.602469486233	0.628515843928	True
exc_path_23_exc_2_timeOut_10_w_0.15	36.4600000009	145.05	44	40	865	896	79	231	727	166	730	0.645806726266	0.867071044047	True
exc_path_23_exc_3_timeOut_10_w_0.15	33.7199999997	141.45	40	38	896	901	79	231	728	161	740	0.667281498297	0.929182789209	True
exc_path_23_exc_4_timeOut_10_w_0.15	31.9500000011	140.34	38	37	901	882	79	231	729	151	731	0.680663923961	0.961162072671	True
exc_path_23_exc_5_timeOut_10_w_0.15	30.7799999993	138.239999999	37	37	882	887	79	231	730	151	736	0.68	0.962424735014	True
exc_path_24_exc_0_timeOut_10_w_0.15	61.4500000002	169.960000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_24_exc_1_timeOut_10_w_0.15	47.6799999997	155.6	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_24_exc_2_timeOut_10_w_0.15	38.7000000002	146.71	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_24_exc_3_timeOut_10_w_0.15	30.8200000012	139.000000001	37	36	701	704	79	231	728	154	550	0.716231555051	0.905420649536	True
exc_path_24_exc_4_timeOut_10_w_0.15	32.9500000002	140.130000001	36	34	704	694	79	231	729	144	550	0.737551425734	0.944152792283	True
exc_path_24_exc_5_timeOut_10_w_0.15	28.459999999	137.369999999	34	34	694	701	79	231	730	147	554	0.736595744681	0.973130894099	True
exc_path_25_exc_0_timeOut_10_w_0.15	60.6699999999	168.85	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_25_exc_1_timeOut_10_w_0.15	47.4299999997	155.890000001	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_25_exc_2_timeOut_10_w_0.15	38.5999999996	146.299999999	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_25_exc_3_timeOut_10_w_0.15	30.3300000001	135.869999999	37	36	701	704	79	231	728	154	550	0.716231555051	0.905420649536	True
exc_path_25_exc_4_timeOut_10_w_0.15	29.6200000001	136.29	36	34	704	684	79	231	729	145	539	0.738970066676	0.904852774076	True
exc_path_25_exc_5_timeOut_10_w_0.15	28.3200000003	133.99	34	31	684	642	79	231	730	133	509	0.772624113475	0.908772553578	True
exc_path_26_exc_0_timeOut_10_w_0.15	61.1600000011	167.54	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_26_exc_1_timeOut_10_w_0.15	47.3900000006	153.09	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_26_exc_2_timeOut_10_w_0.15	37.5499999998	144.01	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_26_exc_3_timeOut_10_w_0.15	30.7400000002	136.48	37	35	701	734	79	231	728	154	580	0.722048808173	0.918109224423	True
exc_path_26_exc_4_timeOut_10_w_0.15	31.5999999996	137.289999999	35	34	734	723	79	231	729	156	567	0.733437367002	0.931660592514	True
exc_path_26_exc_5_timeOut_10_w_0.15	27.7999999989	133.81	34	33	723	751	79	231	730	149	602	0.739007092199	0.935739557674	True
exc_path_27_exc_0_timeOut_10_w_0.15	59.3700000001	165.01	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_27_exc_1_timeOut_10_w_0.15	47.1600000001	153.149999999	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_27_exc_2_timeOut_10_w_0.15	37.8000000007	143.510000001	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_27_exc_3_timeOut_10_w_0.15	30.1300000008	135.970000001	37	35	701	734	79	231	728	154	580	0.722048808173	0.918109224423	True
exc_path_27_exc_4_timeOut_10_w_0.15	29.0	135.11	35	33	734	734	79	231	729	148	586	0.741381756277	0.92043952532	True
exc_path_27_exc_5_timeOut_10_w_0.15	27.5299999993	133.43	33	32	734	720	79	231	730	142	578	0.752624113475	0.970485770788	True
exc_path_28_exc_0_timeOut_10_w_0.15	58.75	163.02	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_28_exc_1_timeOut_10_w_0.15	45.6200000001	149.81	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_28_exc_2_timeOut_10_w_0.15	36.9999999991	140.699999999	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_28_exc_3_timeOut_10_w_0.15	30.6399999997	134.43	37	34	701	734	79	231	728	152	582	0.731838819523	0.857818966534	True
exc_path_28_exc_4_timeOut_10_w_0.15	27.2300000004	131.590000001	34	33	734	751	79	231	729	151	600	0.738970066676	0.962394356098	True
exc_path_28_exc_5_timeOut_10_w_0.15	26.8200000003	131.36	33	32	751	767	79	231	730	143	624	0.745957446809	0.957472444225	True
exc_path_29_exc_0_timeOut_10_w_0.15	58.5000000009	162.930000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_29_exc_1_timeOut_10_w_0.15	45.5499999998	149.73	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_29_exc_2_timeOut_10_w_0.15	37.4199999999	141.08	46	37	894	701	79	231	727	159	542	0.70625798212	0.734270414204	True
exc_path_29_exc_3_timeOut_10_w_0.15	29.8199999994	133.5	37	34	701	734	79	231	728	152	582	0.731838819523	0.857818966534	True
exc_path_29_exc_4_timeOut_10_w_0.15	27.3300000001	130.52	34	32	734	715	79	231	729	147	568	0.75329834019	0.930876717094	True
exc_path_29_exc_5_timeOut_10_w_0.15	26.2199999997	129.329999999	32	32	715	757	79	231	730	145	612	0.747375886525	0.936163608761	True
exc_path_30_exc_0_timeOut_10_w_0.15	59.5500000007	164.569999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_30_exc_1_timeOut_10_w_0.15	46.8499999996	151.17	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_30_exc_2_timeOut_10_w_0.15	37.4299999997	141.74	46	41	894	877	79	231	727	162	715	0.637008656166	0.826237321721	True
exc_path_30_exc_3_timeOut_10_w_0.15	33.7499999991	138.779999999	41	38	877	866	79	231	728	158	708	0.672247446084	0.893475897187	True
exc_path_30_exc_4_timeOut_10_w_0.15	31.04	135.05	38	34	866	877	79	231	729	160	717	0.711590296496	0.892961433801	True
exc_path_30_exc_5_timeOut_10_w_0.15	27.8100000005	131.48	34	34	877	904	79	231	730	160	744	0.70780141844	0.963717399193	True
exc_path_31_exc_0_timeOut_10_w_0.15	58.46	162.130000001	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_31_exc_1_timeOut_10_w_0.15	46.5	150.17	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
exc_path_31_exc_2_timeOut_10_w_0.15	37.5199999996	142.28	46	41	894	877	79	231	727	162	715	0.637008656166	0.826237321721	True
exc_path_31_exc_3_timeOut_10_w_0.15	33.1299999999	137.57	41	38	877	866	79	231	728	158	708	0.672247446084	0.893475897187	True
exc_path_31_exc_4_timeOut_10_w_0.15	30.3199999994	134.63	38	35	866	868	79	231	729	153	715	0.703078450844	0.903217770264	True
exc_path_31_exc_5_timeOut_10_w_0.15	28.9899999993	133.350000001	35	33	868	846	79	231	730	154	692	0.725531914894	0.928294292074	True
exc_path_32_exc_0_timeOut_10_w_0.15	59.1599999992	163.929999999	73	58	1848	1111	79	231	725	232	879	0.364797728886	0.676030087125	True
exc_path_32_exc_1_timeOut_10_w_0.15	46.379999999	151.33	58	46	1111	894	79	231	726	188	706	0.572807266534	0.730960941388	True
