info	GenerationTime	ExecutionTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_path_193_exc_4_timeOut_10_w_0.1	30.6900000004	136.16	37	36	829	814	79	231	729	151	663	0.700666761243	0.932738582275	True
exc_path_193_exc_5_timeOut_10_w_0.1	30.5199999996	135.77	36	36	814	826	79	231	730	153	673	0.699007092199	0.909671461969	True
exc_path_194_exc_0_timeOut_10_w_0.1	59.5800000001	165.29	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_194_exc_1_timeOut_10_w_0.1	52.9899999993	158.59	65	46	1218	832	79	231	726	185	647	0.581606585297	0.632471396046	True
exc_path_194_exc_2_timeOut_10_w_0.1	37.2299999995	142.84	46	42	832	857	79	231	727	183	674	0.628068681709	0.886340079092	True
exc_path_194_exc_3_timeOut_10_w_0.1	34.040000001	139.090000001	42	40	857	886	79	231	728	177	709	0.647275822928	0.907653580578	True
exc_path_194_exc_4_timeOut_10_w_0.1	32.5999999996	138.23	40	39	886	923	79	231	729	177	746	0.653284153781	0.881544484396	True
exc_path_194_exc_5_timeOut_10_w_0.1	32.0099999998	137.069999999	39	37	923	879	79	231	730	178	701	0.681134751773	0.930638260858	True
exc_path_195_exc_0_timeOut_10_w_0.1	59.1900000004	165.19	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_195_exc_1_timeOut_10_w_0.1	53.8799999999	159.59	65	46	1218	832	79	231	726	185	647	0.581606585297	0.632471396046	True
exc_path_195_exc_2_timeOut_10_w_0.1	37.2200000007	142.870000001	46	42	832	857	79	231	727	183	674	0.628068681709	0.886340079092	True
exc_path_195_exc_3_timeOut_10_w_0.1	34.4799999995	139.58	42	40	857	886	79	231	728	177	709	0.647275822928	0.907653580578	True
exc_path_195_exc_4_timeOut_10_w_0.1	33.0500000007	138.100000001	40	38	886	877	79	231	729	181	696	0.670733437367	0.943728619268	True
exc_path_195_exc_5_timeOut_10_w_0.1	31.0700000003	136.31	38	37	877	876	79	231	730	185	691	0.681560283688	0.963781889798	True
exc_path_196_exc_0_timeOut_10_w_0.1	59.1400000006	164.130000001	73	66	1848	1238	79	231	725	234	1004	0.205961674947	0.669063150019	True
exc_path_196_exc_1_timeOut_10_w_0.1	53.8600000003	159.47	66	47	1238	826	79	231	726	173	653	0.56925915413	0.69718999472	True
exc_path_196_exc_2_timeOut_10_w_0.1	38.2699999996	143.949999999	47	41	826	705	79	231	727	160	545	0.661416205478	0.758671037719	True
exc_path_196_exc_3_timeOut_10_w_0.1	34.6099999994	139.54	41	38	705	732	79	231	728	157	575	0.691259931896	0.910350045692	True
exc_path_196_exc_4_timeOut_10_w_0.1	30.8700000001	135.46	38	36	732	767	79	231	729	153	614	0.70733437367	0.927453977344	True
exc_path_196_exc_5_timeOut_10_w_0.1	30.0999999996	135.32	36	34	767	746	79	231	730	152	594	0.730212765957	0.953032487481	True
exc_path_197_exc_0_timeOut_10_w_0.1	60.540000001	166.3	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_197_exc_1_timeOut_10_w_0.1	51.5999999996	157.33	64	47	1167	822	79	231	726	184	638	0.569826852115	0.661923991173	True
exc_path_197_exc_2_timeOut_10_w_0.1	38.5800000001	144.779999999	47	39	822	681	79	231	727	172	509	0.687526607067	0.716996363212	True
exc_path_197_exc_3_timeOut_10_w_0.1	32.1000000006	137.78	39	38	681	720	79	231	728	172	548	0.692962542565	0.943474593675	True
exc_path_197_exc_4_timeOut_10_w_0.1	31.540000001	136.800000001	38	35	720	695	79	231	729	166	529	0.72762093914	0.933257237776	True
exc_path_197_exc_5_timeOut_10_w_0.1	28.3999999994	133.989999999	35	34	695	684	79	231	730	168	516	0.739007092199	0.95408923021	True
exc_path_198_exc_0_timeOut_10_w_0.1	59.7000000002	165.58	73	67	1848	1195	79	231	725	239	956	0.193186657204	0.677262180012	True
exc_path_198_exc_1_timeOut_10_w_0.1	54.2000000002	159.930000001	67	50	1195	898	79	231	726	180	718	0.517740562021	0.65291437295	True
exc_path_198_exc_2_timeOut_10_w_0.1	40.1699999999	145.689999999	50	41	898	835	79	231	727	168	667	0.642968639137	0.767335341486	True
exc_path_198_exc_3_timeOut_10_w_0.1	33.9199999999	139.0	41	36	835	824	79	231	728	158	666	0.699205448354	0.88822191882	True
exc_path_198_exc_4_timeOut_10_w_0.1	29.4600000009	134.350000001	36	34	824	789	79	231	729	155	634	0.724074336785	0.932298089167	True
exc_path_198_exc_5_timeOut_10_w_0.1	27.4800000004	132.41	34	33	789	802	79	231	730	155	647	0.731773049645	0.929722822813	True
exc_path_199_exc_0_timeOut_10_w_0.1	58.5299999993	163.619999999	73	67	1848	1195	79	231	725	239	956	0.193186657204	0.677262180012	True
exc_path_199_exc_1_timeOut_10_w_0.1	53.870000001	159.19	67	50	1195	898	79	231	726	180	718	0.517740562021	0.65291437295	True
exc_path_199_exc_2_timeOut_10_w_0.1	41.3199999994	145.339999999	50	41	898	835	79	231	727	168	667	0.642968639137	0.767335341486	True
exc_path_199_exc_3_timeOut_10_w_0.1	33.4199999999	138.039999999	41	36	835	824	79	231	728	158	666	0.699205448354	0.88822191882	True
exc_path_199_exc_4_timeOut_10_w_0.1	29.0599999996	133.350000001	36	34	824	853	79	231	729	156	697	0.714995034757	0.923911430019	True
exc_path_199_exc_5_timeOut_10_w_0.1	27.3799999999	132.53	34	33	853	874	79	231	730	149	725	0.721560283688	0.967550265269	True
exc_path_200_exc_0_timeOut_10_w_0.1	58.6499999994	163.49	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_200_exc_1_timeOut_10_w_0.1	51.7899999991	156.87	65	46	1218	832	79	231	726	185	647	0.581606585297	0.632471396046	True
exc_path_200_exc_2_timeOut_10_w_0.1	36.7200000007	140.66	46	39	832	834	79	231	727	173	661	0.665815240528	0.820184081758	True
exc_path_200_exc_3_timeOut_10_w_0.1	31.2700000005	134.73	39	36	834	836	79	231	728	169	667	0.697502837684	0.915794963225	True
exc_path_200_exc_4_timeOut_10_w_0.1	29.8999999994	134.69	36	35	836	833	79	231	729	168	665	0.708043694141	0.953459259692	True
exc_path_200_exc_5_timeOut_10_w_0.1	28.25	132.5	35	34	833	874	79	231	730	169	705	0.712056737589	0.934612692192	True
exc_path_201_exc_0_timeOut_10_w_0.1	57.6500000004	163.0	73	65	1848	1225	79	231	725	235	990	0.226401703336	0.668429695956	True
exc_path_201_exc_1_timeOut_10_w_0.1	52.8100000005	157.05	65	50	1225	865	79	231	726	180	685	0.522424070395	0.671599919792	True
exc_path_201_exc_2_timeOut_10_w_0.1	40.5199999996	145.06	50	38	865	683	79	231	727	155	528	0.698169433802	0.667588994072	True
exc_path_201_exc_3_timeOut_10_w_0.1	31.0100000007	134.58	38	34	683	680	79	231	728	150	530	0.739500567537	0.927951217827	True
exc_path_201_exc_4_timeOut_10_w_0.1	27.8700000001	131.58	34	33	680	701	79	231	729	152	549	0.746063271386	0.906933968623	True
exc_path_201_exc_5_timeOut_10_w_0.1	27.2100000009	131.180000001	33	32	701	723	79	231	730	148	575	0.75219858156	0.926546786885	True
exc_path_202_exc_0_timeOut_10_w_0.1	58.5399999991	162.869999999	73	66	1848	1225	79	231	725	232	993	0.207806955287	0.670091886473	True
exc_path_202_exc_1_timeOut_10_w_0.1	52.9200000009	157.66	66	49	1225	824	79	231	726	180	644	0.542293499858	0.686042305806	True
exc_path_202_exc_2_timeOut_10_w_0.1	39.6499999994	143.63	49	39	824	742	79	231	727	154	588	0.678870441323	0.719905728942	True
exc_path_202_exc_3_timeOut_10_w_0.1	31.8999999994	135.68	39	37	742	779	79	231	728	157	622	0.695232690125	0.908350101105	True
exc_path_202_exc_4_timeOut_10_w_0.1	29.8799999999	133.57	37	36	779	782	79	231	729	159	623	0.705206412257	0.924096011479	True
exc_path_202_exc_5_timeOut_10_w_0.1	29.4299999997	133.27	36	33	782	759	79	231	730	159	600	0.737872340426	0.917312682339	True
exc_path_203_exc_0_timeOut_10_w_0.1	58.5899999999	163.22	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_203_exc_1_timeOut_10_w_0.1	52.5300000012	156.28	65	46	1218	832	79	231	726	185	647	0.581606585297	0.632471396046	True
exc_path_203_exc_2_timeOut_10_w_0.1	37.21	141.04	46	39	832	834	79	231	727	173	661	0.665815240528	0.820184081758	True
exc_path_203_exc_3_timeOut_10_w_0.1	31.9500000002	135.72	39	37	834	857	79	231	728	170	687	0.684165720772	0.913729183968	True
exc_path_203_exc_4_timeOut_10_w_0.1	29.8200000003	133.0	37	36	857	894	79	231	729	169	725	0.689317633707	0.920147237396	True
exc_path_203_exc_5_timeOut_10_w_0.1	29.6399999997	133.33	36	35	894	889	79	231	730	169	720	0.700141843972	0.958098374202	True
exc_path_204_exc_0_timeOut_10_w_0.1	59.1200000001	163.22	73	65	1848	1297	79	231	725	235	1062	0.216181689141	0.657504689978	True
exc_path_204_exc_1_timeOut_10_w_0.1	52.0599999996	156.79	65	48	1297	891	79	231	726	178	713	0.546551234743	0.648509393083	True
exc_path_204_exc_2_timeOut_10_w_0.1	42.9900000012	148.060000001	48	44	891	932	79	231	727	174	758	0.593018305662	0.880608653229	True
exc_path_204_exc_3_timeOut_10_w_0.1	36.040000001	141.48	44	44	932	940	79	231	728	176	764	0.591940976163	0.92320028193	True
exc_path_204_exc_4_timeOut_10_w_0.1	36.7799999993	141.579999999	44	42	940	922	79	231	729	166	756	0.618953042985	0.88319737463	True
exc_path_204_exc_5_timeOut_10_w_0.1	34.5999999996	139.359999999	42	41	922	950	79	231	730	174	776	0.626808510638	0.89476870183	True
exc_path_205_exc_0_timeOut_10_w_0.1	58.8899999997	164.5	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_205_exc_1_timeOut_10_w_0.1	51.79	157.079999999	64	47	1167	822	79	231	726	184	638	0.569826852115	0.661923991173	True
exc_path_205_exc_2_timeOut_10_w_0.1	38.7700000005	143.510000001	47	39	822	731	79	231	727	164	567	0.680431389244	0.749677780951	True
exc_path_205_exc_3_timeOut_10_w_0.1	32.71	137.3	39	36	731	777	79	231	728	159	618	0.70587400681	0.901287909424	True
exc_path_205_exc_4_timeOut_10_w_0.1	29.2700000005	133.68	36	34	777	792	79	231	729	159	633	0.723648744503	0.895883667005	True
exc_path_205_exc_5_timeOut_10_w_0.1	27.6500000004	132.1	34	34	792	795	79	231	730	161	634	0.723262411348	0.988622870305	True
exc_path_206_exc_0_timeOut_10_w_0.1	59.6299999999	164.819999999	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_206_exc_1_timeOut_10_w_0.1	54.1199999992	159.53	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_206_exc_2_timeOut_10_w_0.1	36.8100000005	142.0	46	37	779	654	79	231	727	153	501	0.712927486874	0.799662545302	True
exc_path_206_exc_3_timeOut_10_w_0.1	30.3799999999	134.7	37	35	654	660	79	231	728	152	508	0.732548240636	0.90545043922	True
exc_path_206_exc_4_timeOut_10_w_0.1	28.8000000007	134.649999999	35	35	660	682	79	231	729	153	529	0.729465172365	0.965759573025	True
exc_path_206_exc_5_timeOut_10_w_0.1	28.9300000006	133.23	35	35	682	689	79	231	730	153	536	0.728510638298	0.978745716108	True
exc_path_207_exc_0_timeOut_10_w_0.1	59.7299999995	164.77	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_207_exc_1_timeOut_10_w_0.1	53.8099999996	158.920000001	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_207_exc_2_timeOut_10_w_0.1	37.9399999995	142.889999999	46	37	779	654	79	231	727	153	501	0.712927486874	0.799662545302	True
exc_path_207_exc_3_timeOut_10_w_0.1	30.6399999997	135.35	37	36	654	663	79	231	728	154	509	0.722048808173	0.955073894336	True
exc_path_207_exc_4_timeOut_10_w_0.1	29.6599999992	134.859999999	36	35	663	665	79	231	729	148	517	0.731876861966	0.940431035707	True
exc_path_207_exc_5_timeOut_10_w_0.1	29.290000001	134.710000001	35	34	665	664	79	231	730	146	518	0.741843971631	0.967812662996	True
exc_path_208_exc_0_timeOut_10_w_0.1	62.0700000003	168.84	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_208_exc_1_timeOut_10_w_0.1	54.7400000012	161.300000001	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_208_exc_2_timeOut_10_w_0.1	37.7599999998	143.159999999	46	37	779	654	79	231	727	153	501	0.712927486874	0.799662545302	True
exc_path_208_exc_3_timeOut_10_w_0.1	31.9199999999	137.71	37	35	654	679	79	231	728	150	529	0.729852440409	0.904050252295	True
exc_path_208_exc_4_timeOut_10_w_0.1	29.0799999991	134.63	35	35	679	683	79	231	729	151	532	0.729323308271	0.977038972362	True
exc_path_208_exc_5_timeOut_10_w_0.1	29.29	135.06	35	34	683	689	79	231	730	144	545	0.73829787234	0.967195121744	True
exc_path_209_exc_0_timeOut_10_w_0.1	60.5100000016	166.220000001	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_209_exc_1_timeOut_10_w_0.1	54.9899999993	160.85	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_209_exc_2_timeOut_10_w_0.1	38.04	143.31	46	37	779	654	79	231	727	153	501	0.712927486874	0.799662545302	True
exc_path_209_exc_3_timeOut_10_w_0.1	30.6499999994	136.630000001	37	35	654	679	79	231	728	150	529	0.729852440409	0.904050252295	True
exc_path_209_exc_4_timeOut_10_w_0.1	28.9700000007	134.060000001	35	34	679	663	79	231	729	149	514	0.741949212654	0.96112092401	True
exc_path_209_exc_5_timeOut_10_w_0.1	28.2199999997	133.319999999	34	33	663	654	79	231	730	150	504	0.752765957447	0.964446285652	True
exc_path_210_exc_0_timeOut_10_w_0.1	60.2799999993	166.419999999	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_210_exc_1_timeOut_10_w_0.1	52.3399999999	158.439999999	64	47	1167	822	79	231	726	184	638	0.569826852115	0.661923991173	True
exc_path_210_exc_2_timeOut_10_w_0.1	39.1799999997	144.81	47	40	822	712	79	231	727	165	547	0.671917127856	0.722416123794	True
exc_path_210_exc_3_timeOut_10_w_0.1	33.1499999985	138.649999999	40	38	712	722	79	231	728	164	558	0.69267877412	0.9115465116	True
exc_path_210_exc_4_timeOut_10_w_0.1	31.5100000007	137.53	38	36	722	726	79	231	729	161	565	0.713150801532	0.920162972887	True
exc_path_210_exc_5_timeOut_10_w_0.1	30.1499999994	135.51	36	33	726	706	79	231	730	161	545	0.745390070922	0.929628843614	True
exc_path_211_exc_0_timeOut_10_w_0.1	59.0099999988	163.67	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_211_exc_1_timeOut_10_w_0.1	51.4699999997	155.98	64	49	1167	849	79	231	726	194	655	0.538745387454	0.64404416202	True
exc_path_211_exc_2_timeOut_10_w_0.1	39.7600000007	144.130000001	49	38	849	697	79	231	727	164	533	0.696182772811	0.671995182264	True
exc_path_211_exc_3_timeOut_10_w_0.1	30.4499999993	134.55	38	34	697	699	79	231	728	162	537	0.73680476731	0.897751315221	True
exc_path_211_exc_4_timeOut_10_w_0.1	28.1499999994	132.4	34	33	699	692	79	231	729	159	533	0.747340048234	0.957396218008	True
exc_path_211_exc_5_timeOut_10_w_0.1	26.54	130.930000001	33	32	692	713	79	231	730	164	549	0.753617021277	0.959792694333	True
exc_path_212_exc_0_timeOut_10_w_0.1	58.7899999991	163.149999999	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_212_exc_1_timeOut_10_w_0.1	53.9900000002	157.94	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_212_exc_2_timeOut_10_w_0.1	37.2199999997	141.71	46	38	779	775	79	231	727	155	620	0.685114233007	0.825485864234	True
exc_path_212_exc_3_timeOut_10_w_0.1	30.5600000005	134.97	38	36	775	779	79	231	728	149	630	0.705590238365	0.909629539319	True
exc_path_212_exc_4_timeOut_10_w_0.1	29.3100000005	133.500000001	36	35	779	779	79	231	729	149	630	0.715704355228	0.956745422822	True
exc_path_212_exc_5_timeOut_10_w_0.1	28.4999999991	132.89	35	34	779	774	79	231	730	147	627	0.726241134752	0.968776889959	True
exc_path_213_exc_0_timeOut_10_w_0.1	58.3700000001	163.209999999	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_213_exc_1_timeOut_10_w_0.1	51.7200000007	156.24	64	48	1167	807	79	231	726	170	637	0.558472892421	0.640120655099	True
exc_path_213_exc_2_timeOut_10_w_0.1	39.3600000003	143.86	48	39	807	816	79	231	727	175	641	0.668369518944	0.829097068411	True
exc_path_213_exc_3_timeOut_10_w_0.1	31.8799999999	136.27	39	34	816	698	79	231	728	142	556	0.736946651532	0.731818976411	True
exc_path_213_exc_4_timeOut_10_w_0.1	28.0199999996	132.13	34	31	698	694	79	231	729	139	555	0.765214924103	0.915328466022	True
exc_path_213_exc_5_timeOut_10_w_0.1	25.5199999996	130.07	31	31	694	691	79	231	730	140	551	0.765673758865	0.957386841734	True
exc_path_214_exc_0_timeOut_10_w_0.1	60.2199999997	165.01	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_214_exc_1_timeOut_10_w_0.1	53.9500000002	159.489999999	67	46	1192	779	79	231	726	168	611	0.589128583594	0.664525944469	True
exc_path_214_exc_2_timeOut_10_w_0.1	37.25	141.09	46	38	779	775	79	231	727	155	620	0.685114233007	0.825485864234	True
exc_path_214_exc_3_timeOut_10_w_0.1	30.6499999994	133.729999999	38	35	775	780	79	231	728	151	629	0.715522133939	0.921403059976	True
exc_path_214_exc_4_timeOut_10_w_0.1	28.5300000012	131.28	35	33	780	803	79	231	729	147	656	0.731593133778	0.909175379045	True
exc_path_214_exc_5_timeOut_10_w_0.1	26.3300000001	129.710000001	33	33	803	787	79	231	730	148	639	0.73390070922	0.961376031604	True
exc_path_215_exc_0_timeOut_10_w_0.1	58.54	161.7	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_215_exc_1_timeOut_10_w_0.1	52.1699999999	156.46	65	46	1218	832	79	231	726	185	647	0.581606585297	0.632471396046	True
exc_path_215_exc_2_timeOut_10_w_0.1	37.0	140.31	46	41	832	838	79	231	727	183	655	0.642542926068	0.87125040889	True
exc_path_215_exc_3_timeOut_10_w_0.1	33.0800000001	136.52	41	35	838	807	79	231	728	176	631	0.711691259932	0.845245921111	True
exc_path_215_exc_4_timeOut_10_w_0.1	28.5899999989	131.8	35	35	807	805	79	231	729	176	629	0.712015888779	0.976870669128	True
exc_path_215_exc_5_timeOut_10_w_0.1	28.8399999999	132.530000001	35	34	805	805	79	231	730	175	630	0.721843971631	0.946613628328	True
exc_path_216_exc_0_timeOut_10_w_0.1	58.2500000009	161.300000001	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_216_exc_1_timeOut_10_w_0.1	53.1199999992	156.419999999	67	50	1192	848	79	231	726	192	656	0.524836786829	0.642580779177	True
exc_path_216_exc_2_timeOut_10_w_0.1	39.8300000001	143.199999999	50	44	848	739	79	231	727	171	568	0.620405846459	0.753043039335	True
exc_path_216_exc_3_timeOut_10_w_0.1	35.8200000003	139.640000001	44	38	739	679	79	231	728	161	518	0.698779795687	0.909383007475	True
exc_path_216_exc_4_timeOut_10_w_0.1	30.5599999996	134.04	38	37	679	676	79	231	729	163	513	0.709887927366	0.941725667906	True
exc_path_216_exc_5_timeOut_10_w_0.1	29.7399999993	133.09	37	37	676	686	79	231	730	161	525	0.708510638298	0.975525428467	True
exc_path_217_exc_0_timeOut_10_w_0.1	58.75	162.67	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_217_exc_1_timeOut_10_w_0.1	52.0100000007	155.550000001	65	49	1218	870	79	231	726	192	678	0.535764973034	0.626349362909	True
exc_path_217_exc_2_timeOut_10_w_0.1	38.6599999992	142.269999999	49	43	870	735	79	231	727	158	577	0.633319142898	0.722130352197	True
exc_path_217_exc_3_timeOut_10_w_0.1	34.9500000002	138.48	43	38	735	738	79	231	728	157	581	0.690408626561	0.772902655368	True
exc_path_217_exc_4_timeOut_10_w_0.1	30.7800000003	135.03	38	35	738	733	79	231	729	155	578	0.722230103561	0.92482136507	True
exc_path_217_exc_5_timeOut_10_w_0.1	28.5300000012	132.330000001	35	33	733	722	79	231	730	152	570	0.743120567376	0.954141283934	True
exc_path_218_exc_0_timeOut_10_w_0.1	58.5899999999	163.52	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_218_exc_1_timeOut_10_w_0.1	52.7800000003	157.28	65	49	1218	870	79	231	726	192	678	0.535764973034	0.626349362909	True
exc_path_218_exc_2_timeOut_10_w_0.1	40.0500000007	144.800000001	49	41	870	736	79	231	727	176	560	0.657017170427	0.753462627407	True
exc_path_218_exc_3_timeOut_10_w_0.1	33.6800000006	138.11	41	40	736	716	79	231	728	173	543	0.671396140749	0.950869333314	True
exc_path_218_exc_4_timeOut_10_w_0.1	33.1500000004	137.63	40	40	716	753	79	231	729	174	579	0.666193786353	0.95294512131	True
exc_path_218_exc_5_timeOut_10_w_0.1	32.4400000004	136.510000001	40	39	753	779	79	231	730	175	604	0.673758865248	0.967426951521	True
exc_path_219_exc_0_timeOut_10_w_0.1	59.6100000003	164.199999999	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_219_exc_1_timeOut_10_w_0.1	52.6000000006	157.510000001	65	49	1218	870	79	231	726	192	678	0.535764973034	0.626349362909	True
exc_path_219_exc_2_timeOut_10_w_0.1	39.0999999996	143.37	49	41	870	736	79	231	727	176	560	0.657017170427	0.753462627407	True
exc_path_219_exc_3_timeOut_10_w_0.1	33.2899999991	137.359999999	41	39	736	747	79	231	728	173	574	0.678206583428	0.932145624057	True
exc_path_219_exc_4_timeOut_10_w_0.1	31.5699999994	135.57	39	37	747	746	79	231	729	164	582	0.699957440772	0.918308528051	True
exc_path_219_exc_5_timeOut_10_w_0.1	29.7499999991	134.06	37	36	746	736	79	231	730	164	572	0.711773049645	0.959230698035	True
exc_path_220_exc_0_timeOut_10_w_0.1	58.8499999996	164.909999999	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_220_exc_1_timeOut_10_w_0.1	53.7199999997	160.97	65	49	1218	870	79	231	726	192	678	0.535764973034	0.626349362909	True
exc_path_220_exc_2_timeOut_10_w_0.1	40.6500000004	147.150000001	49	41	870	736	79	231	727	176	560	0.657017170427	0.753462627407	True
exc_path_220_exc_3_timeOut_10_w_0.1	34.1899999995	140.049999999	41	40	736	731	79	231	728	174	557	0.669267877412	0.970082447395	True
exc_path_220_exc_4_timeOut_10_w_0.1	33.3699999992	139.439999999	40	37	731	720	79	231	729	167	553	0.703645907221	0.915591922319	True
exc_path_220_exc_5_timeOut_10_w_0.1	30.9199999999	136.5	37	36	720	715	79	231	730	165	550	0.71475177305	0.937761791922	True
exc_path_221_exc_0_timeOut_10_w_0.1	60.0700000003	167.43	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_221_exc_1_timeOut_10_w_0.1	54.8699999992	161.78	67	50	1192	848	79	231	726	192	656	0.524836786829	0.642580779177	True
exc_path_221_exc_2_timeOut_10_w_0.1	41.3100000005	147.83	50	44	848	739	79	231	727	171	568	0.620405846459	0.753043039335	True
exc_path_221_exc_3_timeOut_10_w_0.1	37.2200000007	143.61	44	40	739	728	79	231	728	162	566	0.669693530079	0.886660903435	True
exc_path_221_exc_4_timeOut_10_w_0.1	34.0	140.73	40	38	728	723	79	231	729	170	553	0.692580507873	0.93284274072	True
exc_path_221_exc_5_timeOut_10_w_0.1	31.6900000004	139.55	38	37	723	722	79	231	730	166	556	0.703404255319	0.950617703158	True
exc_path_222_exc_0_timeOut_10_w_0.1	61.1000000006	168.670000001	73	67	1848	1192	79	231	725	236	956	0.193612491128	0.681105491221	True
exc_path_222_exc_1_timeOut_10_w_0.1	55.6399999997	162.560000001	67	50	1192	848	79	231	726	192	656	0.524836786829	0.642580779177	True
exc_path_222_exc_2_timeOut_10_w_0.1	42.3100000005	148.69	50	42	848	673	79	231	727	164	509	0.654179083298	0.771749016399	True
exc_path_222_exc_3_timeOut_10_w_0.1	34.2699999996	141.149999999	42	37	673	675	79	231	728	160	515	0.709988649262	0.853913773886	True
exc_path_222_exc_4_timeOut_10_w_0.1	31.6600000001	138.020000001	37	37	675	677	79	231	729	162	515	0.709746063271	0.968558087347	True
exc_path_222_exc_5_timeOut_10_w_0.1	31.5199999996	137.67	37	36	677	685	79	231	730	168	517	0.719007092199	0.917563493736	True
exc_path_223_exc_0_timeOut_10_w_0.1	60.8699999992	168.6	73	65	1848	1218	79	231	725	235	983	0.227395315827	0.667492636692	True
exc_path_223_exc_1_timeOut_10_w_0.1	54.2899999991	160.669999999	65	49	1218	870	79	231	726	192	678	0.535764973034	0.626349362909	True
exc_path_223_exc_2_timeOut_10_w_0.1	40.7299999995	147.12	49	43	870	750	79	231	727	161	589	0.631190577551	0.736698210374	True
exc_path_223_exc_3_timeOut_10_w_0.1	35.379999999	142.29	43	35	750	678	79	231	728	149	529	0.729994324631	0.748011837957	True
exc_path_223_exc_4_timeOut_10_w_0.1	30.1399999997	137.17	35	34	678	709	79	231	729	145	564	0.735423464321	0.96262529315	True
exc_path_223_exc_5_timeOut_10_w_0.1	28.04	134.27	34	33	709	711	79	231	730	144	567	0.744680851064	0.969246275199	True
exc_path_224_exc_0_timeOut_10_w_0.1	60.8200000003	168.160000001	73	65	1848	1297	79	231	725	235	1062	0.216181689141	0.657504689978	True
exc_path_224_exc_1_timeOut_10_w_0.1	54.1200000001	158.52	65	44	1297	886	79	231	726	181	705	0.599489071814	0.635974968341	True
exc_path_224_exc_2_timeOut_10_w_0.1	36.0500000007	140.550000001	44	40	886	928	79	231	727	171	757	0.64126578686	0.804416382146	True
exc_path_224_exc_3_timeOut_10_w_0.1	32.2699999986	136.559999999	40	37	928	925	79	231	728	171	754	0.674517593644	0.891023103922	True
exc_path_224_exc_4_timeOut_10_w_0.1	29.5300000003	133.32	37	35	925	915	79	231	729	161	754	0.696410838417	0.949370684021	True
exc_path_224_exc_5_timeOut_10_w_0.1	29.0200000005	132.47	35	34	915	941	79	231	730	158	783	0.702553191489	0.951666456681	True
exc_path_225_exc_0_timeOut_10_w_0.1	58.7199999997	162.18	73	64	1848	1167	79	231	725	239	928	0.252945351313	0.669224861278	True
exc_path_225_exc_1_timeOut_10_w_0.1	52.2199999997	156.25	64	46	1167	796	79	231	726	189	607	0.586715867159	0.671020857609	True
exc_path_225_exc_2_timeOut_10_w_0.1	38.7700000005	143.73	46	40	796	688	79	231	727	167	521	0.675322832411	0.778226716877	True
exc_path_225_exc_3_timeOut_10_w_0.1	33.21	138.15	40	37	688	703	79	231	728	167	536	0.706015891033	0.926862137031	True
exc_path_225_exc_4_timeOut_10_w_0.1	30.6299999999	137.5	37	36	703	722	79	231	729	165	557	0.713718257909	0.949605546733	True
exc_path_225_exc_5_timeOut_10_w_0.1	30.8600000003	140.73	36	36	722	733	79	231	730	165	568	0.71219858156	0.959511804688	True
exc_path_226_exc_0_timeOut_10_w_0.1	59.4400000004	165.380000001	73	67	1848	1195	79	231	725	239	956	0.193186657204	0.677262180012	True
