21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	21	0.029370629
28	39	0.054545455
29	93	0.13006993
30	143	0.2
31	136	0.19020979
32	141	0.197202797
33	77	0.107692308
34	52	0.072727273
35	9	0.012587413
36	4	0.005594406
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
